profileID,respID,qID,altID,obsID,type,price,freshness,image
54,1155,1,3,9233,Pink Lady,2.5,Average,pinkLady.jpg
16,1155,2,1,9234,Fuji,2.5,Excellent,fuji.jpg
21,1155,2,2,9234,Fuji,3,Excellent,fuji.jpg
89,1155,2,3,9234,Pink Lady,2.5,Poor,pinkLady.jpg
4,1155,3,1,9235,Pink Lady,1,Excellent,pinkLady.jpg
97,1155,3,2,9235,Gala,3.5,Poor,gala.jpg
8,1155,3,3,9235,Honeycrisp,1.5,Excellent,honeycrisp.jpg
33,1155,4,1,9236,Honeycrisp,4,Excellent,honeycrisp.jpg
99,1155,4,2,9236,Pink Lady,3.5,Poor,pinkLady.jpg
66,1155,4,3,9236,Fuji,4,Average,fuji.jpg
62,1155,5,1,9237,Gala,3.5,Average,gala.jpg
67,1155,5,2,9237,Gala,4,Average,gala.jpg
93,1155,5,3,9237,Honeycrisp,3,Poor,honeycrisp.jpg
33,1155,6,1,9238,Honeycrisp,4,Excellent,honeycrisp.jpg
86,1155,6,2,9238,Fuji,2.5,Poor,fuji.jpg
19,1155,6,3,9238,Pink Lady,2.5,Excellent,pinkLady.jpg
66,1155,7,1,9239,Fuji,4,Average,fuji.jpg
96,1155,7,2,9239,Fuji,3.5,Poor,fuji.jpg
93,1155,7,3,9239,Honeycrisp,3,Poor,honeycrisp.jpg
64,1155,8,1,9240,Pink Lady,3.5,Average,pinkLady.jpg
86,1155,8,2,9240,Fuji,2.5,Poor,fuji.jpg
13,1155,8,3,9240,Honeycrisp,2,Excellent,honeycrisp.jpg
57,1156,1,1,9241,Gala,3,Average,gala.jpg
94,1156,1,2,9241,Pink Lady,3,Poor,pinkLady.jpg
3,1156,1,3,9241,Honeycrisp,1,Excellent,honeycrisp.jpg
54,1156,2,1,9242,Pink Lady,2.5,Average,pinkLady.jpg
95,1156,2,2,9242,Red Delicious,3,Poor,redDelicious.jpg
52,1156,2,3,9242,Gala,2.5,Average,gala.jpg
55,1156,3,1,9243,Red Delicious,2.5,Average,redDelicious.jpg
35,1156,3,2,9243,Red Delicious,4,Excellent,redDelicious.jpg
12,1156,3,3,9243,Gala,2,Excellent,gala.jpg
7,1156,4,1,9244,Gala,1.5,Excellent,gala.jpg
9,1156,4,2,9244,Pink Lady,1.5,Excellent,pinkLady.jpg
78,1156,4,3,9244,Honeycrisp,1.5,Poor,honeycrisp.jpg
93,1156,5,1,9245,Honeycrisp,3,Poor,honeycrisp.jpg
11,1156,5,2,9245,Fuji,2,Excellent,fuji.jpg
89,1156,5,3,9245,Pink Lady,2.5,Poor,pinkLady.jpg
38,1156,6,1,9246,Honeycrisp,1,Average,honeycrisp.jpg
2,1156,6,2,9246,Gala,1,Excellent,gala.jpg
104,1156,6,3,9246,Pink Lady,4,Poor,pinkLady.jpg
15,1156,7,1,9247,Red Delicious,2,Excellent,redDelicious.jpg
18,1156,7,2,9247,Honeycrisp,2.5,Excellent,honeycrisp.jpg
11,1156,7,3,9247,Fuji,2,Excellent,fuji.jpg
30,1156,8,1,9248,Red Delicious,3.5,Excellent,redDelicious.jpg
7,1156,8,2,9248,Gala,1.5,Excellent,gala.jpg
68,1156,8,3,9248,Honeycrisp,4,Average,honeycrisp.jpg
95,1157,1,1,9249,Red Delicious,3,Poor,redDelicious.jpg
91,1157,1,2,9249,Fuji,3,Poor,fuji.jpg
43,1157,1,3,9249,Honeycrisp,1.5,Average,honeycrisp.jpg
80,1157,2,1,9250,Red Delicious,1.5,Poor,redDelicious.jpg
45,1157,2,2,9250,Red Delicious,1.5,Average,redDelicious.jpg
69,1157,2,3,9250,Pink Lady,4,Average,pinkLady.jpg
25,1157,3,1,9251,Red Delicious,3,Excellent,redDelicious.jpg
31,1157,3,2,9251,Fuji,4,Excellent,fuji.jpg
67,1157,3,3,9251,Gala,4,Average,gala.jpg
94,1157,4,1,9252,Pink Lady,3,Poor,pinkLady.jpg
48,1157,4,2,9252,Honeycrisp,2,Average,honeycrisp.jpg
28,1157,4,3,9252,Honeycrisp,3.5,Excellent,honeycrisp.jpg
99,1157,5,1,9253,Pink Lady,3.5,Poor,pinkLady.jpg
42,1157,5,2,9253,Gala,1.5,Average,gala.jpg
97,1157,5,3,9253,Gala,3.5,Poor,gala.jpg
30,1157,6,1,9254,Red Delicious,3.5,Excellent,redDelicious.jpg
33,1157,6,2,9254,Honeycrisp,4,Excellent,honeycrisp.jpg
2,1157,6,3,9254,Gala,1,Excellent,gala.jpg
81,1157,7,1,9255,Fuji,2,Poor,fuji.jpg
70,1157,7,2,9255,Red Delicious,4,Average,redDelicious.jpg
64,1157,7,3,9255,Pink Lady,3.5,Average,pinkLady.jpg
32,1157,8,1,9256,Gala,4,Excellent,gala.jpg
80,1157,8,2,9256,Red Delicious,1.5,Poor,redDelicious.jpg
103,1157,8,3,9256,Honeycrisp,4,Poor,honeycrisp.jpg
13,1158,1,1,9257,Honeycrisp,2,Excellent,honeycrisp.jpg
20,1158,1,2,9257,Red Delicious,2.5,Excellent,redDelicious.jpg
54,1158,1,3,9257,Pink Lady,2.5,Average,pinkLady.jpg
51,1158,2,1,9258,Fuji,2.5,Average,fuji.jpg
63,1158,2,2,9258,Honeycrisp,3.5,Average,honeycrisp.jpg
2,1158,2,3,9258,Gala,1,Excellent,gala.jpg
41,1158,3,1,9259,Fuji,1.5,Average,fuji.jpg
42,1158,3,2,9259,Gala,1.5,Average,gala.jpg
62,1158,3,3,9259,Gala,3.5,Average,gala.jpg
29,1158,4,1,9260,Pink Lady,3.5,Excellent,pinkLady.jpg
72,1158,4,2,9260,Gala,1,Poor,gala.jpg
60,1158,4,3,9260,Red Delicious,3,Average,redDelicious.jpg
86,1158,5,1,9261,Fuji,2.5,Poor,fuji.jpg
82,1158,5,2,9261,Gala,2,Poor,gala.jpg
39,1158,5,3,9261,Pink Lady,1,Average,pinkLady.jpg
22,1158,6,1,9262,Gala,3,Excellent,gala.jpg
2,1158,6,2,9262,Gala,1,Excellent,gala.jpg
31,1158,6,3,9262,Fuji,4,Excellent,fuji.jpg
2,1158,7,1,9263,Gala,1,Excellent,gala.jpg
47,1158,7,2,9263,Gala,2,Average,gala.jpg
8,1158,7,3,9263,Honeycrisp,1.5,Excellent,honeycrisp.jpg
78,1158,8,1,9264,Honeycrisp,1.5,Poor,honeycrisp.jpg
90,1158,8,2,9264,Red Delicious,2.5,Poor,redDelicious.jpg
75,1158,8,3,9264,Red Delicious,1,Poor,redDelicious.jpg
94,1159,1,1,9265,Pink Lady,3,Poor,pinkLady.jpg
90,1159,1,2,9265,Red Delicious,2.5,Poor,redDelicious.jpg
73,1159,1,3,9265,Honeycrisp,1,Poor,honeycrisp.jpg
38,1159,2,1,9266,Honeycrisp,1,Average,honeycrisp.jpg
91,1159,2,2,9266,Fuji,3,Poor,fuji.jpg
12,1159,2,3,9266,Gala,2,Excellent,gala.jpg
19,1159,3,1,9267,Pink Lady,2.5,Excellent,pinkLady.jpg
62,1159,3,2,9267,Gala,3.5,Average,gala.jpg
23,1159,3,3,9267,Honeycrisp,3,Excellent,honeycrisp.jpg
31,1159,4,1,9268,Fuji,4,Excellent,fuji.jpg
71,1159,4,2,9268,Fuji,1,Poor,fuji.jpg
78,1159,4,3,9268,Honeycrisp,1.5,Poor,honeycrisp.jpg
101,1159,5,1,9269,Fuji,4,Poor,fuji.jpg
14,1159,5,2,9269,Pink Lady,2,Excellent,pinkLady.jpg
9,1159,5,3,9269,Pink Lady,1.5,Excellent,pinkLady.jpg
99,1159,6,1,9270,Pink Lady,3.5,Poor,pinkLady.jpg
30,1159,6,2,9270,Red Delicious,3.5,Excellent,redDelicious.jpg
40,1159,6,3,9270,Red Delicious,1,Average,redDelicious.jpg
103,1159,7,1,9271,Honeycrisp,4,Poor,honeycrisp.jpg
87,1159,7,2,9271,Gala,2.5,Poor,gala.jpg
23,1159,7,3,9271,Honeycrisp,3,Excellent,honeycrisp.jpg
51,1159,8,1,9272,Fuji,2.5,Average,fuji.jpg
86,1159,8,2,9272,Fuji,2.5,Poor,fuji.jpg
48,1159,8,3,9272,Honeycrisp,2,Average,honeycrisp.jpg
28,1160,1,1,9273,Honeycrisp,3.5,Excellent,honeycrisp.jpg
2,1160,1,2,9273,Gala,1,Excellent,gala.jpg
79,1160,1,3,9273,Pink Lady,1.5,Poor,pinkLady.jpg
18,1160,2,1,9274,Honeycrisp,2.5,Excellent,honeycrisp.jpg
48,1160,2,2,9274,Honeycrisp,2,Average,honeycrisp.jpg
50,1160,2,3,9274,Red Delicious,2,Average,redDelicious.jpg
50,1160,3,1,9275,Red Delicious,2,Average,redDelicious.jpg
101,1160,3,2,9275,Fuji,4,Poor,fuji.jpg
49,1160,3,3,9275,Pink Lady,2,Average,pinkLady.jpg
38,1160,4,1,9276,Honeycrisp,1,Average,honeycrisp.jpg
34,1160,4,2,9276,Pink Lady,4,Excellent,pinkLady.jpg
74,1160,4,3,9276,Pink Lady,1,Poor,pinkLady.jpg
88,1160,5,1,9277,Honeycrisp,2.5,Poor,honeycrisp.jpg
4,1160,5,2,9277,Pink Lady,1,Excellent,pinkLady.jpg
3,1160,5,3,9277,Honeycrisp,1,Excellent,honeycrisp.jpg
77,1160,6,1,9278,Gala,1.5,Poor,gala.jpg
84,1160,6,2,9278,Pink Lady,2,Poor,pinkLady.jpg
69,1160,6,3,9278,Pink Lady,4,Average,pinkLady.jpg
94,1160,7,1,9279,Pink Lady,3,Poor,pinkLady.jpg
65,1160,7,2,9279,Red Delicious,3.5,Average,redDelicious.jpg
9,1160,7,3,9279,Pink Lady,1.5,Excellent,pinkLady.jpg
95,1160,8,1,9280,Red Delicious,3,Poor,redDelicious.jpg
1,1160,8,2,9280,Fuji,1,Excellent,fuji.jpg
62,1160,8,3,9280,Gala,3.5,Average,gala.jpg
41,1161,1,1,9281,Fuji,1.5,Average,fuji.jpg
95,1161,1,2,9281,Red Delicious,3,Poor,redDelicious.jpg
93,1161,1,3,9281,Honeycrisp,3,Poor,honeycrisp.jpg
40,1161,2,1,9282,Red Delicious,1,Average,redDelicious.jpg
60,1161,2,2,9282,Red Delicious,3,Average,redDelicious.jpg
72,1161,2,3,9282,Gala,1,Poor,gala.jpg
63,1161,3,1,9283,Honeycrisp,3.5,Average,honeycrisp.jpg
67,1161,3,2,9283,Gala,4,Average,gala.jpg
26,1161,3,3,9283,Fuji,3.5,Excellent,fuji.jpg
77,1161,4,1,9284,Gala,1.5,Poor,gala.jpg
100,1161,4,2,9284,Red Delicious,3.5,Poor,redDelicious.jpg
94,1161,4,3,9284,Pink Lady,3,Poor,pinkLady.jpg
64,1161,5,1,9285,Pink Lady,3.5,Average,pinkLady.jpg
9,1161,5,2,9285,Pink Lady,1.5,Excellent,pinkLady.jpg
74,1161,5,3,9285,Pink Lady,1,Poor,pinkLady.jpg
3,1161,6,1,9286,Honeycrisp,1,Excellent,honeycrisp.jpg
103,1161,6,2,9286,Honeycrisp,4,Poor,honeycrisp.jpg
99,1161,6,3,9286,Pink Lady,3.5,Poor,pinkLady.jpg
91,1161,7,1,9287,Fuji,3,Poor,fuji.jpg
34,1161,7,2,9287,Pink Lady,4,Excellent,pinkLady.jpg
67,1161,7,3,9287,Gala,4,Average,gala.jpg
67,1161,8,1,9288,Gala,4,Average,gala.jpg
27,1161,8,2,9288,Gala,3.5,Excellent,gala.jpg
76,1161,8,3,9288,Fuji,1.5,Poor,fuji.jpg
13,1162,1,1,9289,Honeycrisp,2,Excellent,honeycrisp.jpg
9,1162,1,2,9289,Pink Lady,1.5,Excellent,pinkLady.jpg
101,1162,1,3,9289,Fuji,4,Poor,fuji.jpg
54,1162,2,1,9290,Pink Lady,2.5,Average,pinkLady.jpg
80,1162,2,2,9290,Red Delicious,1.5,Poor,redDelicious.jpg
27,1162,2,3,9290,Gala,3.5,Excellent,gala.jpg
11,1162,3,1,9291,Fuji,2,Excellent,fuji.jpg
10,1162,3,2,9291,Red Delicious,1.5,Excellent,redDelicious.jpg
58,1162,3,3,9291,Honeycrisp,3,Average,honeycrisp.jpg
2,1162,4,1,9292,Gala,1,Excellent,gala.jpg
13,1162,4,2,9292,Honeycrisp,2,Excellent,honeycrisp.jpg
96,1162,4,3,9292,Fuji,3.5,Poor,fuji.jpg
100,1162,5,1,9293,Red Delicious,3.5,Poor,redDelicious.jpg
10,1162,5,2,9293,Red Delicious,1.5,Excellent,redDelicious.jpg
8,1162,5,3,9293,Honeycrisp,1.5,Excellent,honeycrisp.jpg
73,1162,6,1,9294,Honeycrisp,1,Poor,honeycrisp.jpg
77,1162,6,2,9294,Gala,1.5,Poor,gala.jpg
100,1162,6,3,9294,Red Delicious,3.5,Poor,redDelicious.jpg
88,1162,7,1,9295,Honeycrisp,2.5,Poor,honeycrisp.jpg
28,1162,7,2,9295,Honeycrisp,3.5,Excellent,honeycrisp.jpg
36,1162,7,3,9295,Fuji,1,Average,fuji.jpg
100,1162,8,1,9296,Red Delicious,3.5,Poor,redDelicious.jpg
3,1162,8,2,9296,Honeycrisp,1,Excellent,honeycrisp.jpg
93,1162,8,3,9296,Honeycrisp,3,Poor,honeycrisp.jpg
24,1163,1,1,9297,Pink Lady,3,Excellent,pinkLady.jpg
48,1163,1,2,9297,Honeycrisp,2,Average,honeycrisp.jpg
36,1163,1,3,9297,Fuji,1,Average,fuji.jpg
39,1163,2,1,9298,Pink Lady,1,Average,pinkLady.jpg
40,1163,2,2,9298,Red Delicious,1,Average,redDelicious.jpg
59,1163,2,3,9298,Pink Lady,3,Average,pinkLady.jpg
16,1163,3,1,9299,Fuji,2.5,Excellent,fuji.jpg
53,1163,3,2,9299,Honeycrisp,2.5,Average,honeycrisp.jpg
38,1163,3,3,9299,Honeycrisp,1,Average,honeycrisp.jpg
92,1163,4,1,9300,Gala,3,Poor,gala.jpg
74,1163,4,2,9300,Pink Lady,1,Poor,pinkLady.jpg
16,1163,4,3,9300,Fuji,2.5,Excellent,fuji.jpg
81,1163,5,1,9301,Fuji,2,Poor,fuji.jpg
49,1163,5,2,9301,Pink Lady,2,Average,pinkLady.jpg
102,1163,5,3,9301,Gala,4,Poor,gala.jpg
31,1163,6,1,9302,Fuji,4,Excellent,fuji.jpg
5,1163,6,2,9302,Red Delicious,1,Excellent,redDelicious.jpg
91,1163,6,3,9302,Fuji,3,Poor,fuji.jpg
46,1163,7,1,9303,Fuji,2,Average,fuji.jpg
89,1163,7,2,9303,Pink Lady,2.5,Poor,pinkLady.jpg
74,1163,7,3,9303,Pink Lady,1,Poor,pinkLady.jpg
46,1163,8,1,9304,Fuji,2,Average,fuji.jpg
97,1163,8,2,9304,Gala,3.5,Poor,gala.jpg
34,1163,8,3,9304,Pink Lady,4,Excellent,pinkLady.jpg
64,1164,1,1,9305,Pink Lady,3.5,Average,pinkLady.jpg
61,1164,1,2,9305,Fuji,3.5,Average,fuji.jpg
87,1164,1,3,9305,Gala,2.5,Poor,gala.jpg
33,1164,2,1,9306,Honeycrisp,4,Excellent,honeycrisp.jpg
98,1164,2,2,9306,Honeycrisp,3.5,Poor,honeycrisp.jpg
20,1164,2,3,9306,Red Delicious,2.5,Excellent,redDelicious.jpg
88,1164,3,1,9307,Honeycrisp,2.5,Poor,honeycrisp.jpg
63,1164,3,2,9307,Honeycrisp,3.5,Average,honeycrisp.jpg
71,1164,3,3,9307,Fuji,1,Poor,fuji.jpg
4,1164,4,1,9308,Pink Lady,1,Excellent,pinkLady.jpg
102,1164,4,2,9308,Gala,4,Poor,gala.jpg
19,1164,4,3,9308,Pink Lady,2.5,Excellent,pinkLady.jpg
36,1164,5,1,9309,Fuji,1,Average,fuji.jpg
3,1164,5,2,9309,Honeycrisp,1,Excellent,honeycrisp.jpg
79,1164,5,3,9309,Pink Lady,1.5,Poor,pinkLady.jpg
96,1164,6,1,9310,Fuji,3.5,Poor,fuji.jpg
27,1164,6,2,9310,Gala,3.5,Excellent,gala.jpg
33,1164,6,3,9310,Honeycrisp,4,Excellent,honeycrisp.jpg
38,1164,7,1,9311,Honeycrisp,1,Average,honeycrisp.jpg
57,1164,7,2,9311,Gala,3,Average,gala.jpg
103,1164,7,3,9311,Honeycrisp,4,Poor,honeycrisp.jpg
52,1164,8,1,9312,Gala,2.5,Average,gala.jpg
12,1164,8,2,9312,Gala,2,Excellent,gala.jpg
93,1164,8,3,9312,Honeycrisp,3,Poor,honeycrisp.jpg
3,1165,1,1,9313,Honeycrisp,1,Excellent,honeycrisp.jpg
13,1165,1,2,9313,Honeycrisp,2,Excellent,honeycrisp.jpg
77,1165,1,3,9313,Gala,1.5,Poor,gala.jpg
54,1165,2,1,9314,Pink Lady,2.5,Average,pinkLady.jpg
103,1165,2,2,9314,Honeycrisp,4,Poor,honeycrisp.jpg
70,1165,2,3,9314,Red Delicious,4,Average,redDelicious.jpg
45,1165,3,1,9315,Red Delicious,1.5,Average,redDelicious.jpg
50,1165,3,2,9315,Red Delicious,2,Average,redDelicious.jpg
52,1165,3,3,9315,Gala,2.5,Average,gala.jpg
16,1165,4,1,9316,Fuji,2.5,Excellent,fuji.jpg
96,1165,4,2,9316,Fuji,3.5,Poor,fuji.jpg
3,1165,4,3,9316,Honeycrisp,1,Excellent,honeycrisp.jpg
34,1165,5,1,9317,Pink Lady,4,Excellent,pinkLady.jpg
103,1165,5,2,9317,Honeycrisp,4,Poor,honeycrisp.jpg
83,1165,5,3,9317,Honeycrisp,2,Poor,honeycrisp.jpg
44,1165,6,1,9318,Pink Lady,1.5,Average,pinkLady.jpg
90,1165,6,2,9318,Red Delicious,2.5,Poor,redDelicious.jpg
105,1165,6,3,9318,Red Delicious,4,Poor,redDelicious.jpg
78,1165,7,1,9319,Honeycrisp,1.5,Poor,honeycrisp.jpg
33,1165,7,2,9319,Honeycrisp,4,Excellent,honeycrisp.jpg
45,1165,7,3,9319,Red Delicious,1.5,Average,redDelicious.jpg
73,1165,8,1,9320,Honeycrisp,1,Poor,honeycrisp.jpg
8,1165,8,2,9320,Honeycrisp,1.5,Excellent,honeycrisp.jpg
104,1165,8,3,9320,Pink Lady,4,Poor,pinkLady.jpg
27,1166,1,1,9321,Gala,3.5,Excellent,gala.jpg
28,1166,1,2,9321,Honeycrisp,3.5,Excellent,honeycrisp.jpg
29,1166,1,3,9321,Pink Lady,3.5,Excellent,pinkLady.jpg
89,1166,2,1,9322,Pink Lady,2.5,Poor,pinkLady.jpg
39,1166,2,2,9322,Pink Lady,1,Average,pinkLady.jpg
94,1166,2,3,9322,Pink Lady,3,Poor,pinkLady.jpg
85,1166,3,1,9323,Red Delicious,2,Poor,redDelicious.jpg
65,1166,3,2,9323,Red Delicious,3.5,Average,redDelicious.jpg
75,1166,3,3,9323,Red Delicious,1,Poor,redDelicious.jpg
46,1166,4,1,9324,Fuji,2,Average,fuji.jpg
28,1166,4,2,9324,Honeycrisp,3.5,Excellent,honeycrisp.jpg
25,1166,4,3,9324,Red Delicious,3,Excellent,redDelicious.jpg
83,1166,5,1,9325,Honeycrisp,2,Poor,honeycrisp.jpg
45,1166,5,2,9325,Red Delicious,1.5,Average,redDelicious.jpg
63,1166,5,3,9325,Honeycrisp,3.5,Average,honeycrisp.jpg
35,1166,6,1,9326,Red Delicious,4,Excellent,redDelicious.jpg
18,1166,6,2,9326,Honeycrisp,2.5,Excellent,honeycrisp.jpg
100,1166,6,3,9326,Red Delicious,3.5,Poor,redDelicious.jpg
66,1166,7,1,9327,Fuji,4,Average,fuji.jpg
58,1166,7,2,9327,Honeycrisp,3,Average,honeycrisp.jpg
40,1166,7,3,9327,Red Delicious,1,Average,redDelicious.jpg
90,1166,8,1,9328,Red Delicious,2.5,Poor,redDelicious.jpg
9,1166,8,2,9328,Pink Lady,1.5,Excellent,pinkLady.jpg
2,1166,8,3,9328,Gala,1,Excellent,gala.jpg
16,1167,1,1,9329,Fuji,2.5,Excellent,fuji.jpg
65,1167,1,2,9329,Red Delicious,3.5,Average,redDelicious.jpg
57,1167,1,3,9329,Gala,3,Average,gala.jpg
12,1167,2,1,9330,Gala,2,Excellent,gala.jpg
59,1167,2,2,9330,Pink Lady,3,Average,pinkLady.jpg
83,1167,2,3,9330,Honeycrisp,2,Poor,honeycrisp.jpg
48,1167,3,1,9331,Honeycrisp,2,Average,honeycrisp.jpg
30,1167,3,2,9331,Red Delicious,3.5,Excellent,redDelicious.jpg
41,1167,3,3,9331,Fuji,1.5,Average,fuji.jpg
90,1167,4,1,9332,Red Delicious,2.5,Poor,redDelicious.jpg
36,1167,4,2,9332,Fuji,1,Average,fuji.jpg
61,1167,4,3,9332,Fuji,3.5,Average,fuji.jpg
79,1167,5,1,9333,Pink Lady,1.5,Poor,pinkLady.jpg
42,1167,5,2,9333,Gala,1.5,Average,gala.jpg
45,1167,5,3,9333,Red Delicious,1.5,Average,redDelicious.jpg
98,1167,6,1,9334,Honeycrisp,3.5,Poor,honeycrisp.jpg
95,1167,6,2,9334,Red Delicious,3,Poor,redDelicious.jpg
10,1167,6,3,9334,Red Delicious,1.5,Excellent,redDelicious.jpg
104,1167,7,1,9335,Pink Lady,4,Poor,pinkLady.jpg
75,1167,7,2,9335,Red Delicious,1,Poor,redDelicious.jpg
105,1167,7,3,9335,Red Delicious,4,Poor,redDelicious.jpg
90,1167,8,1,9336,Red Delicious,2.5,Poor,redDelicious.jpg
94,1167,8,2,9336,Pink Lady,3,Poor,pinkLady.jpg
34,1167,8,3,9336,Pink Lady,4,Excellent,pinkLady.jpg
25,1168,1,1,9337,Red Delicious,3,Excellent,redDelicious.jpg
14,1168,1,2,9337,Pink Lady,2,Excellent,pinkLady.jpg
5,1168,1,3,9337,Red Delicious,1,Excellent,redDelicious.jpg
83,1168,2,1,9338,Honeycrisp,2,Poor,honeycrisp.jpg
15,1168,2,2,9338,Red Delicious,2,Excellent,redDelicious.jpg
29,1168,2,3,9338,Pink Lady,3.5,Excellent,pinkLady.jpg
28,1168,3,1,9339,Honeycrisp,3.5,Excellent,honeycrisp.jpg
39,1168,3,2,9339,Pink Lady,1,Average,pinkLady.jpg
72,1168,3,3,9339,Gala,1,Poor,gala.jpg
10,1168,4,1,9340,Red Delicious,1.5,Excellent,redDelicious.jpg
85,1168,4,2,9340,Red Delicious,2,Poor,redDelicious.jpg
94,1168,4,3,9340,Pink Lady,3,Poor,pinkLady.jpg
81,1168,5,1,9341,Fuji,2,Poor,fuji.jpg
2,1168,5,2,9341,Gala,1,Excellent,gala.jpg
88,1168,5,3,9341,Honeycrisp,2.5,Poor,honeycrisp.jpg
87,1168,6,1,9342,Gala,2.5,Poor,gala.jpg
4,1168,6,2,9342,Pink Lady,1,Excellent,pinkLady.jpg
42,1168,6,3,9342,Gala,1.5,Average,gala.jpg
2,1168,7,1,9343,Gala,1,Excellent,gala.jpg
80,1168,7,2,9343,Red Delicious,1.5,Poor,redDelicious.jpg
11,1168,7,3,9343,Fuji,2,Excellent,fuji.jpg
61,1168,8,1,9344,Fuji,3.5,Average,fuji.jpg
10,1168,8,2,9344,Red Delicious,1.5,Excellent,redDelicious.jpg
29,1168,8,3,9344,Pink Lady,3.5,Excellent,pinkLady.jpg
56,1169,1,1,9345,Fuji,3,Average,fuji.jpg
104,1169,1,2,9345,Pink Lady,4,Poor,pinkLady.jpg
84,1169,1,3,9345,Pink Lady,2,Poor,pinkLady.jpg
38,1169,2,1,9346,Honeycrisp,1,Average,honeycrisp.jpg
91,1169,2,2,9346,Fuji,3,Poor,fuji.jpg
73,1169,2,3,9346,Honeycrisp,1,Poor,honeycrisp.jpg
103,1169,3,1,9347,Honeycrisp,4,Poor,honeycrisp.jpg
88,1169,3,2,9347,Honeycrisp,2.5,Poor,honeycrisp.jpg
18,1169,3,3,9347,Honeycrisp,2.5,Excellent,honeycrisp.jpg
83,1169,4,1,9348,Honeycrisp,2,Poor,honeycrisp.jpg
15,1169,4,2,9348,Red Delicious,2,Excellent,redDelicious.jpg
59,1169,4,3,9348,Pink Lady,3,Average,pinkLady.jpg
27,1169,5,1,9349,Gala,3.5,Excellent,gala.jpg
6,1169,5,2,9349,Fuji,1.5,Excellent,fuji.jpg
101,1169,5,3,9349,Fuji,4,Poor,fuji.jpg
8,1169,6,1,9350,Honeycrisp,1.5,Excellent,honeycrisp.jpg
46,1169,6,2,9350,Fuji,2,Average,fuji.jpg
100,1169,6,3,9350,Red Delicious,3.5,Poor,redDelicious.jpg
100,1169,7,1,9351,Red Delicious,3.5,Poor,redDelicious.jpg
57,1169,7,2,9351,Gala,3,Average,gala.jpg
19,1169,7,3,9351,Pink Lady,2.5,Excellent,pinkLady.jpg
59,1169,8,1,9352,Pink Lady,3,Average,pinkLady.jpg
45,1169,8,2,9352,Red Delicious,1.5,Average,redDelicious.jpg
96,1169,8,3,9352,Fuji,3.5,Poor,fuji.jpg
12,1170,1,1,9353,Gala,2,Excellent,gala.jpg
102,1170,1,2,9353,Gala,4,Poor,gala.jpg
62,1170,1,3,9353,Gala,3.5,Average,gala.jpg
61,1170,2,1,9354,Fuji,3.5,Average,fuji.jpg
12,1170,2,2,9354,Gala,2,Excellent,gala.jpg
16,1170,2,3,9354,Fuji,2.5,Excellent,fuji.jpg
58,1170,3,1,9355,Honeycrisp,3,Average,honeycrisp.jpg
49,1170,3,2,9355,Pink Lady,2,Average,pinkLady.jpg
90,1170,3,3,9355,Red Delicious,2.5,Poor,redDelicious.jpg
84,1170,4,1,9356,Pink Lady,2,Poor,pinkLady.jpg
26,1170,4,2,9356,Fuji,3.5,Excellent,fuji.jpg
70,1170,4,3,9356,Red Delicious,4,Average,redDelicious.jpg
64,1170,5,1,9357,Pink Lady,3.5,Average,pinkLady.jpg
94,1170,5,2,9357,Pink Lady,3,Poor,pinkLady.jpg
43,1170,5,3,9357,Honeycrisp,1.5,Average,honeycrisp.jpg
100,1170,6,1,9358,Red Delicious,3.5,Poor,redDelicious.jpg
39,1170,6,2,9358,Pink Lady,1,Average,pinkLady.jpg
103,1170,6,3,9358,Honeycrisp,4,Poor,honeycrisp.jpg
69,1170,7,1,9359,Pink Lady,4,Average,pinkLady.jpg
30,1170,7,2,9359,Red Delicious,3.5,Excellent,redDelicious.jpg
59,1170,7,3,9359,Pink Lady,3,Average,pinkLady.jpg
33,1170,8,1,9360,Honeycrisp,4,Excellent,honeycrisp.jpg
9,1170,8,2,9360,Pink Lady,1.5,Excellent,pinkLady.jpg
95,1170,8,3,9360,Red Delicious,3,Poor,redDelicious.jpg
15,1171,1,1,9361,Red Delicious,2,Excellent,redDelicious.jpg
84,1171,1,2,9361,Pink Lady,2,Poor,pinkLady.jpg
1,1171,1,3,9361,Fuji,1,Excellent,fuji.jpg
33,1171,2,1,9362,Honeycrisp,4,Excellent,honeycrisp.jpg
77,1171,2,2,9362,Gala,1.5,Poor,gala.jpg
13,1171,2,3,9362,Honeycrisp,2,Excellent,honeycrisp.jpg
84,1171,3,1,9363,Pink Lady,2,Poor,pinkLady.jpg
69,1171,3,2,9363,Pink Lady,4,Average,pinkLady.jpg
27,1171,3,3,9363,Gala,3.5,Excellent,gala.jpg
13,1171,4,1,9364,Honeycrisp,2,Excellent,honeycrisp.jpg
76,1171,4,2,9364,Fuji,1.5,Poor,fuji.jpg
48,1171,4,3,9364,Honeycrisp,2,Average,honeycrisp.jpg
45,1171,5,1,9365,Red Delicious,1.5,Average,redDelicious.jpg
64,1171,5,2,9365,Pink Lady,3.5,Average,pinkLady.jpg
20,1171,5,3,9365,Red Delicious,2.5,Excellent,redDelicious.jpg
1,1171,6,1,9366,Fuji,1,Excellent,fuji.jpg
45,1171,6,2,9366,Red Delicious,1.5,Average,redDelicious.jpg
77,1171,6,3,9366,Gala,1.5,Poor,gala.jpg
42,1171,7,1,9367,Gala,1.5,Average,gala.jpg
60,1171,7,2,9367,Red Delicious,3,Average,redDelicious.jpg
